nct_id,drug_name_raw,drug_name_normalized
NCT04985266,Fulvestrant injection,FULVESTRANT
NCT04985266,Tamoxifen,TAMOXIFEN
NCT04985266,Letrozole,LETROZOLE
NCT04985266,Exemestane,EXEMESTANE
NCT04985266,Anastrozole,ANASTROZOLE
NCT06112379,Durvalumab,DURVALUMAB
NCT06112379,Pembrolizumab,PEMBROLIZUMAB
NCT06112379,Doxorubicin,DOXORUBICIN HYDROCHLORIDE
NCT06112379,Epirubicin,EPIRUBICIN
NCT06112379,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT06112379,Paclitaxel,PACLITAXEL
NCT06112379,Carboplatin,CARBOPLATIN
NCT06112379,Capecitabine,CAPECITABINE
NCT06112379,Olaparib,OLAPARIB
NCT05035836,Zanidatamab,ZANIDATAMAB
NCT05035836,Letrozole,LETROZOLE
NCT05035836,Tamoxifen,TAMOXIFEN
NCT04572295,Fulvestrant,FULVESTRANT
NCT04572295,Exemestane,EXEMESTANE
NCT05900895,Olaparib,OLAPARIB
NCT05900895,17b-estradiol,ESTRADIOL PHOSPHATE
NCT05266105,Palbociclib,PALBOCICLIB
NCT02993198,Carvedilol,CARVEDILOL
NCT02792114,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT05563766,Itraconazole,ITRACONAZOLE
NCT06301438,dalpiciclib,DALPICICLIB
NCT07220135,Carboplatin,CARBOPLATIN
NCT07220135,Trastuzumab (or biosimilar),TRASTUZUMAB
NCT06313983,Hemay022+AI,HEMAY-022
NCT06313983,Lapatinib+Capecitabine,LAPATINIB
NCT06313983,Lapatinib+Capecitabine,CAPECITABINE
NCT05187182,Nivolumab,NIVOLUMAB
NCT05187182,Pembrolizumab,PEMBROLIZUMAB
NCT05187182,Trastuzumab,TRASTUZUMAB
NCT03201861,"Paclitaxel, Cisplatin",PACLITAXEL
NCT03201861,"Paclitaxel, Cisplatin",CISPLATIN
NCT06770296,Pyrotinib low dose group,PYROTINIB
NCT04448886,Pembrolizumab,PEMBROLIZUMAB
NCT04448886,Sacituzumab Govitecan,SACITUZUMAB GOVITECAN
NCT05943379,RC48-ADC in Combination with gemcitabine,GEMCITABINE
NCT04873362,Atezolizumab,ATEZOLIZUMAB
NCT04873362,Trastuzumab Emtansine,TRASTUZUMAB
NCT03650894,Nivolumab,NIVOLUMAB
NCT03650894,Ipilimumab,IPILIMUMAB
NCT03650894,Bicalutamide,BICALUTAMIDE
NCT03939897,Abemaciclib,ABEMACICLIB
NCT03939897,Copanlisib Hydrochloride,COPANLISIB HYDROCHLORIDE
NCT03939897,Fulvestrant,FULVESTRANT
NCT05292742,Pyrotinib+Trastuzumab+Capecitabine,PYROTINIB
NCT05292742,Pyrotinib+Trastuzumab+Capecitabine,TRASTUZUMAB
NCT05292742,Pyrotinib+Trastuzumab+Capecitabine,CAPECITABINE
NCT06102824,Capecitabine,CAPECITABINE
NCT06102824,Gemcitabine,GEMCITABINE
NCT06102824,Vinorelbine,VINORELBINE
NCT06102824,Carboplatin,CARBOPLATIN
NCT06102824,Trastuzumab deruxtecan,TRASTUZUMAB DERUXTECAN
NCT06102824,Sacituzumab govitecan,SACITUZUMAB GOVITECAN
NCT07459673,fam-trastuzumab deruxtecan-nxki (T-DXd),TRASTUZUMAB
NCT03383978,Ezabenlimab,EZABENLIMAB
NCT06062498,"elacestrant, palbociclib, abemaciclib, ribociclib",ELACESTRANT
NCT06062498,"elacestrant, palbociclib, abemaciclib, ribociclib",PALBOCICLIB
NCT06062498,"elacestrant, palbociclib, abemaciclib, ribociclib",ABEMACICLIB
NCT06062498,"elacestrant, palbociclib, abemaciclib, ribociclib",RIBOCICLIB
NCT07062263,Trastuzumab,TRASTUZUMAB
NCT07330544,entinostat,ENTINOSTAT
NCT07330544,Fulvestrant,FULVESTRANT
NCT07330544,Anlotinib,ANLOTINIB
NCT06389006,Toripalimab,TORIPALIMAB
NCT06389006,Epirubicin,EPIRUBICIN
NCT06389006,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT06100874,Sacituzumab Govitecan,SACITUZUMAB GOVITECAN
NCT06100874,Trastuzumab,TRASTUZUMAB
NCT05420454,Carboplatin,CARBOPLATIN
NCT05420454,Trastuzumab,TRASTUZUMAB
NCT05420454,Nab paclitaxel,NAB-PACLITAXEL
NCT05420454,Epirubicin,EPIRUBICIN
NCT05420454,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT07196774,Trastuzumab Injection,TRASTUZUMAB
NCT07196774,Carboplatin for Injection,CARBOPLATIN
NCT07551362,Fludarabine,FLUDARABINE
NCT07551362,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT04144023,Multi-epitope HER2 Peptide Vaccine H2NVAC,VACCINE
NCT05392608,Alpelisib 150 MG Oral Tablet [Piqray],ALPELISIB
NCT05392608,Fulvestrant,FULVESTRANT
NCT05081609,Pembrolizumab,PEMBROLIZUMAB
NCT05081609,Trastuzumab,TRASTUZUMAB
NCT04711252,Anastrozole,ANASTROZOLE
NCT04711252,Palbociclib,PALBOCICLIB
NCT06650332,cadonilimab,CADONILIMAB
NCT06650332,Trastuzumab,TRASTUZUMAB
NCT06595563,Trastuzumab emtansine,TRASTUZUMAB
NCT06949410,HER2 Vaccine,VACCINE
NCT07520760,Eribulin in Combination with Anlotinib,ANLOTINIB
NCT02678182,Capecitabine,CAPECITABINE
NCT02678182,MEDI4736 (Durvalumab),DURVALUMAB
NCT02678182,Trastuzumab,TRASTUZUMAB
NCT02678182,Rucaparib,RUCAPARIB
NCT02678182,Ramucirumab,RAMUCIRUMAB
NCT06429761,Trastuzumab deruxtecan,TRASTUZUMAB DERUXTECAN
NCT06121570,Doxorubicin,DOXORUBICIN HYDROCHLORIDE
NCT06121570,Epirubicin,EPIRUBICIN
NCT06121570,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT06121570,Fludarabine,FLUDARABINE
NCT06121570,Nab-paclitaxel,NAB-PACLITAXEL
NCT04680442,Trastuzumab,TRASTUZUMAB
NCT05228951,"Pyrotinib maleate, dalpiciclib, Trastuzumab, letrozole",PYROTINIB
NCT05228951,"Pyrotinib maleate, dalpiciclib, Trastuzumab, letrozole",DALPICICLIB
NCT05228951,"Pyrotinib maleate, dalpiciclib, Trastuzumab, letrozole",TRASTUZUMAB
NCT05228951,"Pyrotinib maleate, dalpiciclib, Trastuzumab, letrozole",LETROZOLE
NCT02744053,Technetium Tc-99m Sestamibi,TECHNETIUM TC 99M SESTAMIBI
NCT06057610,Trastuzumab Injection；Pertuzumab Injection ； Docetaxel Injection,TRASTUZUMAB
NCT04457596,Trastuzumab Emtansine,TRASTUZUMAB
NCT04457596,Tucatinib,TUCATINIB
NCT06374459,Capecitabine,CAPECITABINE
NCT06374459,Denosumab,DENOSUMAB
NCT06254690,Pyrotinib dose escalation,PYROTINIB
NCT05356741,pembrolizumab,PEMBROLIZUMAB
NCT07193394,Tucatinib (ONT-380),TUCATINIB
NCT07193394,Trastuzumab (Herceptin),TRASTUZUMAB
NCT06430437,PD-1/PD-L1 inhibitors、Pemetrexed/ Paclitaxel、Carboplatin/ Cisplatin,PACLITAXEL
NCT06430437,PD-1/PD-L1 inhibitors、Pemetrexed/ Paclitaxel、Carboplatin/ Cisplatin,CARBOPLATIN
NCT06430437,PD-1/PD-L1 inhibitors、Pemetrexed/ Paclitaxel、Carboplatin/ Cisplatin,CISPLATIN
NCT02955394,Enzalutamide,ENZALUTAMIDE
NCT02955394,Fulvestrant,FULVESTRANT
NCT06665178,Sacituzumab Govitecan,SACITUZUMAB GOVITECAN
NCT04052555,Berzosertib,BERZOSERTIB
NCT03283384,Letrozole,LETROZOLE
NCT03283384,Ribociclib plus letrozole,RIBOCICLIB
NCT07492628,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT07492628,Fludarabine,FLUDARABINE
NCT06568692,PCS6422 and capecitabine,CAPECITABINE
NCT07109726,Fulvestrant injection,FULVESTRANT
NCT04576143,Epirubicin,EPIRUBICIN
NCT04576143,Paclitaxel,PACLITAXEL
NCT05955170,Tucatinib in Combination of Oral VP16 and trastuzumab,TUCATINIB
NCT05955170,Tucatinib in Combination of Oral VP16 and trastuzumab,TRASTUZUMAB
NCT06435429,Zanidatamab,ZANIDATAMAB
NCT06435429,Trastuzumab,TRASTUZUMAB
NCT06435429,Vinorelbine,VINORELBINE
NCT06435429,Gemcitabine,GEMCITABINE
NCT06435429,Capecitabine,CAPECITABINE
NCT07281833,Capivasertib,CAPIVASERTIB
NCT07242352,Elacestrant,ELACESTRANT
NCT07315750,Tislelizumab,TISLELIZUMAB
NCT07315750,CAPOX (oxaliplatin/capecitabine),OXALIPLATIN
NCT07315750,CAPOX (oxaliplatin/capecitabine),CAPECITABINE
NCT07315750,Trastuzumab,TRASTUZUMAB
NCT07315750,Pembrolizumab,PEMBROLIZUMAB
NCT04159142,Nab-paclitaxel + Carboplatin,PACLITAXEL
NCT04159142,Nab-paclitaxel + Carboplatin,CARBOPLATIN
NCT04159142,Nab-paclitaxel + Capecitabine,CAPECITABINE
NCT05601440,RP-6306,RP-6306
NCT05601440,Gemcitabine,GEMCITABINE
NCT05601440,Niraparib,NIRAPARIB
NCT05601440,Fulvestrant,FULVESTRANT
NCT05601440,CFI-400945,CFI-400945
NCT05601440,Sacituzumab govitecan,SACITUZUMAB GOVITECAN
NCT04819243,"Pabociclib, Endocrine(or ET + CDK4/6 inhibitors), Talazoparib, Atezolizumab",TALAZOPARIB
NCT04819243,"Pabociclib, Endocrine(or ET + CDK4/6 inhibitors), Talazoparib, Atezolizumab",ATEZOLIZUMAB
NCT07393425,Trastuzumab Deruxtecan,TRASTUZUMAB DERUXTECAN
NCT07393425,Trastuzumab (or biosimilar),TRASTUZUMAB
NCT07393425,Pyrotinib 320mg,PYROTINIB
NCT06217185,Pyrotinib,PYROTINIB
NCT06217185,Trastuzumab,TRASTUZUMAB
NCT06217185,Capecitabine,CAPECITABINE
NCT05981014,Doxorubicin,DOXORUBICIN HYDROCHLORIDE
NCT05981014,Epirubicin,EPIRUBICIN
NCT05981014,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT05981014,Fludarabine,FLUDARABINE
NCT05981014,Nab-paclitaxel,NAB-PACLITAXEL
NCT06109467,Neratinib,NERATINIB
NCT06109467,Trastuzumab,TRASTUZUMAB
NCT06109467,Oxaliplatin,OXALIPLATIN
NCT06109467,5-Fluorouracil + leucovorin,FLUOROURACIL
NCT06109467,Pembrolizumab,PEMBROLIZUMAB
NCT05077449,XZP-3287+Fulvestrant,FULVESTRANT
NCT06221748,Cadonilimab Injection,CADONILIMAB
NCT06221748,Paclitaxel Injection,PACLITAXEL
NCT03900884,Venetoclax,VENETOCLAX
NCT03900884,Palbociclib,PALBOCICLIB
NCT03900884,Letrozole,LETROZOLE
NCT05827081,Ribociclib,RIBOCICLIB
NCT05827081,Letrozole,LETROZOLE
NCT05827081,Exemestane,EXEMESTANE
NCT06905301,Ribociclib,RIBOCICLIB
NCT06905301,Letrozole,LETROZOLE
NCT06905301,Anastrozole,ANASTROZOLE
NCT05378464,Dendritic Cell (DC1) Vaccine,VACCINE
NCT05378464,Trastuzumab,TRASTUZUMAB
NCT05378464,Pepinemab,PEPINEMAB
NCT04561362,Pembrolizumab,PEMBROLIZUMAB
NCT02957968,Doxorubicin,DOXORUBICIN HYDROCHLORIDE
NCT02957968,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT02957968,Paclitaxel,PACLITAXEL
NCT02957968,Carboplatin,CARBOPLATIN
NCT02957968,Decitabine,DECITABINE
NCT02957968,Pembrolizumab,PEMBROLIZUMAB
NCT06468280,Trastuzumab,TRASTUZUMAB
NCT06468280,Zolbetuximab,ZOLBETUXIMAB
NCT03944434,Ribociclib,RIBOCICLIB
NCT06058988,Trastuzumab deruxtecan,TRASTUZUMAB DERUXTECAN
NCT05856383,Inetetamab Combined With Pyrotinib and Vinorelbine,PYROTINIB
NCT05856383,Inetetamab Combined With Pyrotinib and Vinorelbine,VINORELBINE TARTRATE
NCT06418594,Apatinib,APATINIB
NCT06418594,Etoposide,ETOPOSIDE
NCT06167694,HRS-8080; Dalpiciclib Isethionate Tablets,DALPICICLIB
NCT02344472,Trastuzumab,TRASTUZUMAB
NCT02344472,Capecitabine,CAPECITABINE
NCT02344472,Paclitaxel,PACLITAXEL
NCT02344472,Vinorelbine,VINORELBINE
NCT02344472,Exemestane,EXEMESTANE
NCT02344472,Letrozole,LETROZOLE
NCT02344472,Anastrozole,ANASTROZOLE
NCT02344472,Fulvestrant,FULVESTRANT
NCT02344472,Ribociclib,RIBOCICLIB
NCT02344472,nab-Paclitaxel,NAB-PACLITAXEL
NCT04893109,trastuzumab-emtansine,TRASTUZUMAB
NCT04893109,Paclitaxel,PACLITAXEL
NCT06079983,Capecitabine tablets,CAPECITABINE
NCT06079983,Gemcitabine hydrochloride for injection,GEMCITABINE
NCT06079983,Vinorelbine tartrate injection,VINORELBINE TARTRATE
NCT06079983,Paclitaxel for injection (albumin-bound type),PACLITAXEL
NCT07421141,Paclitaxel,PACLITAXEL
NCT07421141,trastuzumab,TRASTUZUMAB
NCT07421141,carboplatin,CARBOPLATIN
NCT07421141,Adjuvant Systemic Therapy,ADJUVANT
NCT06942234,Capecitabine,CAPECITABINE
NCT06942234,Paclitaxel (albumin bound),PACLITAXEL
NCT06942234,Pembrolizumab,PEMBROLIZUMAB
NCT05768139,STX-478,STX-478
NCT05768139,Fulvestrant,FULVESTRANT
NCT05768139,Ribociclib,RIBOCICLIB
NCT05768139,Palbociclib,PALBOCICLIB
NCT05768139,Letrozole,LETROZOLE
NCT05768139,Anastrozole,ANASTROZOLE
NCT05768139,Exemestane,EXEMESTANE
NCT05768139,Tamoxifen,TAMOXIFEN
NCT05768139,Abemaciclib,ABEMACICLIB
NCT05768139,Imlunestrant,IMLUNESTRANT
NCT05768139,Metformin,METFORMIN
NCT04546009,Giredestrant,GIREDESTRANT
NCT04546009,Letrozole,LETROZOLE
NCT04546009,Palbociclib,PALBOCICLIB
NCT03989089,Pembrolizumab,PEMBROLIZUMAB
NCT07287917,Fulvestrant,FULVESTRANT
NCT07287917,Capivasertib,CAPIVASERTIB
NCT07287917,Pembrolizumab,PEMBROLIZUMAB
NCT04208178,Alpelisib,ALPELISIB
NCT04208178,Trastuzumab,TRASTUZUMAB
NCT06227117,Toripalimab （18weeks）,TORIPALIMAB
NCT06227117,Carboplatin,CARBOPLATIN
NCT06227117,Sequential Epirubicin,EPIRUBICIN
NCT06145308,"Cohort 3 (AR-positive, leuprolide + bicalutamide + abiraterone)",BICALUTAMIDE
NCT06145308,Albumin-paclitaxel + platinum,PACLITAXEL
NCT06145308,Albumin-paclitaxel + platinum,PLATINUM
NCT06145308,Albumin-paclitaxel + carboplatin + apatinib + camrelizumab,CARBOPLATIN
NCT06145308,Albumin-paclitaxel + carboplatin + apatinib + camrelizumab,APATINIB
NCT06145308,Albumin-paclitaxel + carboplatin + apatinib + camrelizumab,CAMRELIZUMAB
NCT06145308,albumin-bound paclitaxel+trastuzumab+pyrotinib,TRASTUZUMAB
NCT06145308,albumin-bound paclitaxel+trastuzumab+pyrotinib,PYROTINIB
NCT06145308,cadonilimab,CADONILIMAB
NCT06145308,CDK4/6 inhibitor+AI or fulvestrant,FULVESTRANT
NCT06145308,alpelisib+fulvestrant,ALPELISIB + FULVESTRANT
NCT06145308,enfortumab vedotin,ENFORTUMAB VEDOTIN
NCT06145308,vebecotutamab ±lenvatinib,LENVATINIB
NCT06820255,Platinum + Gemcitabine,PLATINUM
NCT06820255,Platinum + Gemcitabine,GEMCITABINE
NCT06820255,Avelumab first-line maintenance,AVELUMAB
NCT07241793,Trastuzumab Rezetecan,TRASTUZUMAB
NCT03425838,Fulvestrant,FULVESTRANT
NCT05582499,Dalpiciclib,DALPICICLIB
NCT05582499,Pyrotinib,PYROTINIB
NCT05582499,SHR-1316,SHR-1316
NCT05582499,Camrelizumab,CAMRELIZUMAB
NCT05582499,Trastuzumab,TRASTUZUMAB
NCT05582499,Letrozole,LETROZOLE
NCT05582499,Nab paclitaxel,NAB-PACLITAXEL
NCT05582499,Carboplatin,CARBOPLATIN
NCT05582499,Epirubicin,EPIRUBICIN
NCT05582499,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT05582499,Apatinib,APATINIB
NCT05582499,Famitinib,FAMITINIB
NCT05582499,Anlotinib,ANLOTINIB
NCT05582499,paclitaxel,PACLITAXEL
NCT04144569,PD-1 Combined With Pyrotinib,PYROTINIB
NCT05306041,Inavolisib,INAVOLISIB
NCT06420973,RC48+carboplatin±bevacizumab,CARBOPLATIN
NCT06875128,"Melphalan/HDS followed by Physician's choice of SOC (eribulin, vinorelbine, or capecitabine)",MELPHALAN HYDROCHLORIDE
NCT06875128,"Melphalan/HDS followed by Physician's choice of SOC (eribulin, vinorelbine, or capecitabine)",VINORELBINE TARTRATE
NCT06875128,"Melphalan/HDS followed by Physician's choice of SOC (eribulin, vinorelbine, or capecitabine)",CAPECITABINE
NCT06977893,Neoadjuvant Chemotherapy in Combination with Toripalimab,TORIPALIMAB
NCT03653507,zolbetuximab,ZOLBETUXIMAB
NCT03653507,oxaliplatin,OXALIPLATIN
NCT03653507,capecitabine,CAPECITABINE
NCT06686394,Patritumab deruxtecan,PATRITUMAB DERUXTECAN
NCT06686394,Trastuzumab,TRASTUZUMAB
NCT06686394,Tucatinib,TUCATINIB
NCT07085767,Ribociclib,RIBOCICLIB
NCT07085767,Letrozole,LETROZOLE
NCT06349044,Anti-PD-1 monoclonal antibody,ANTI-PD1 MONOCLONAL ANTIBODY
NCT06349044,Oxaliplatin and Capecitabine,OXALIPLATIN
NCT06349044,Oxaliplatin and Capecitabine,CAPECITABINE
NCT06349044,Gemcitabine and Cisplatin,GEMCITABINE
NCT06349044,Gemcitabine and Cisplatin,CISPLATIN
NCT07117630,Fulvestrant,FULVESTRANT
NCT07117630,N-Acetylcysteine (NAC) Treatment,ACETYLCYSTEINE
NCT05098210,Neoantigen Peptide Vaccine,VACCINE
NCT05098210,Nivolumab,NIVOLUMAB
NCT05098210,Poly ICLC,POLY ICLC
NCT03917082,Tamoxifen Citrate,TAMOXIFEN CITRATE
NCT06734182,Envafolimab injections+intravenous Disitamab Vedotin+carboplatin,ENVAFOLIMAB
NCT06734182,Envafolimab injections+intravenous Disitamab Vedotin+carboplatin,CARBOPLATIN
NCT06727227,trastuzumab deruxtecan,TRASTUZUMAB DERUXTECAN
NCT06612814,Dalpiciclib,DALPICICLIB
NCT06612814,Fulvestrant/AI,FULVESTRANT
NCT06255392,Apatinib Mesylate,APATINIB
NCT06255392,Capecitabine tablets,CAPECITABINE
NCT06255392,Vinorelbine Tartrate Oral,VINORELBINE TARTRATE
NCT06255392,Gemcitabine Hydrochloride,GEMCITABINE
NCT06255392,Paclitaxel-albumin,PACLITAXEL
NCT05809752,Dendritic Cell Vaccine,DENDRITIC CELL VACCINE
NCT06830889,T-DM1,T-DM1
NCT06000917,"pyrotinib,Trastuzumab，carboplatin，Albumin paclitaxel",PYROTINIB
NCT06000917,"pyrotinib,Trastuzumab，carboplatin，Albumin paclitaxel",TRASTUZUMAB
NCT06000917,"pyrotinib,Trastuzumab，carboplatin，Albumin paclitaxel",CARBOPLATIN
NCT06000917,"pyrotinib,Trastuzumab，carboplatin，Albumin paclitaxel",PACLITAXEL
NCT05728268,dose-dense nab-paclitaxel followed by EC,PACLITAXEL
NCT01674140,anastrozole,ANASTROZOLE
NCT01674140,everolimus,EVEROLIMUS
NCT01674140,exemestane,EXEMESTANE
NCT01674140,goserelin acetate,GOSERELIN ACETATE
NCT01674140,letrozole,LETROZOLE
NCT01674140,leuprolide acetate,LEUPROLIDE ACETATE
NCT01674140,tamoxifen citrate,TAMOXIFEN CITRATE
NCT05188313,Trastuzumab,TRASTUZUMAB
NCT05188313,Paclitaxel,PACLITAXEL
NCT05188313,Carboplatin,CARBOPLATIN
NCT07400523,Ribociclib plus aromatase inhibitor,RIBOCICLIB
NCT07400523,Aromatase inhibitor,AROMATASE INHIBITOR
NCT06611813,Neoadjuvant Chemotherapy in Combination with Toripalimab,TORIPALIMAB
NCT06341894,Dalpiciclib,DALPICICLIB
NCT06797531,ribociclib,RIBOCICLIB
NCT03789110,Nivolumab,NIVOLUMAB
NCT03789110,Ipilimumab,IPILIMUMAB
NCT06136897,Trastuzumab,TRASTUZUMAB
NCT06966700,Pembrolizumab,PEMBROLIZUMAB
NCT06966700,Rescue Medication,MEDICATION
NCT06966700,Carboplatin,CARBOPLATIN
NCT06966700,Paclitaxel,PACLITAXEL
NCT06966700,Doxorubicin,DOXORUBICIN HYDROCHLORIDE
NCT06966700,Epirubicin,EPIRUBICIN
NCT06966700,Cyclophosphamide,CYCLOPHOSPHAMIDE
NCT06966700,Capecitabine,CAPECITABINE
NCT06966700,Olaparib,OLAPARIB
NCT05524584,Fulvestrant,FULVESTRANT
NCT05524584,Anastrozole,ANASTROZOLE
NCT05524584,Abemaciclib,ABEMACICLIB
NCT03384914,DC1 Vaccine,VACCINE
NCT04851613,Afuresertib,AFURESERTIB
NCT03515798,Pembrolizumab Injection,PEMBROLIZUMAB
NCT03515798,neoadjuvant EC-paclitaxel chemotherapy,PACLITAXEL
NCT06377852,Palbociclib 125mg,PALBOCICLIB
NCT06377852,Ribociclib 600mg,RIBOCICLIB
NCT05424835,Pyrotinib in combination with Capecitabine.,PYROTINIB
NCT05424835,Pyrotinib in combination with Capecitabine.,CAPECITABINE
NCT05965479,Trastuzumab deruxtecan,TRASTUZUMAB DERUXTECAN
NCT05766410,Palbociclib,PALBOCICLIB
NCT05766410,Ribociclib,RIBOCICLIB
NCT05766410,Abemaciclib,ABEMACICLIB
NCT05766410,Letrozole,LETROZOLE
NCT05824975,doxorubicin,DOXORUBICIN HYDROCHLORIDE
NCT05824975,paclitaxel,PACLITAXEL
NCT05824975,trastuzumab deruxtecan (T-DXd),TRASTUZUMAB
NCT05824975,pembrolizumab,PEMBROLIZUMAB
NCT04661150,Atezolizumab,ATEZOLIZUMAB
NCT04661150,Trastuzumab,TRASTUZUMAB
NCT04661150,Capecitabine,CAPECITABINE
NCT04661150,Oxaliplatin,OXALIPLATIN
NCT05038735,Alpelisib,ALPELISIB
NCT05038735,Fulvestrant,FULVESTRANT
NCT04567420,Palbociclib,PALBOCICLIB
NCT04567420,Fulvestrant,FULVESTRANT
NCT04567420,Adjuvant Therapy,ADJUVANT
NCT06691035,Elacestrant,ELACESTRANT
NCT05889390,Paclitaxel,PACLITAXEL
NCT05889390,Carboplatin,CARBOPLATIN
NCT05889390,Cyclophosphamide/Doxorubicin,CYCLOPHOSPHAMIDE
NCT05889390,Cyclophosphamide/Doxorubicin,DOXORUBICIN HYDROCHLORIDE
NCT04884282,Nivolumab,NIVOLUMAB
NCT05023967,Extended Release Metformin Hydrochloride,METFORMIN
NCT07192068,Zanidatamab,ZANIDATAMAB
NCT05150691,Ritonavir,RITONAVIR
NCT05150691,Itraconazole,ITRACONAZOLE
NCT04254263,pyrotinib,PYROTINIB
NCT03900637,Leuprorelin acetate,ACETATE
NCT03900637,Letrozole,LETROZOLE
NCT05608252,Abemaciclib,ABEMACICLIB
NCT05608252,Fulvestrant,FULVESTRANT
NCT05867251,Palbociclib,PALBOCICLIB
NCT05867251,Fulvestrant,FULVESTRANT
NCT05867251,Letrozole,LETROZOLE
NCT05867251,Ribociclib,RIBOCICLIB
NCT05867251,Abemaciclib,ABEMACICLIB
NCT05867251,Carboplatin,CARBOPLATIN
NCT04439136,Afatinib Dimaleate,AFATINIB DIMALEATE
NCT05826964,mTOR inhibitor + Selective estrogen receptor modulator,ESTROGEN
NCT04547907,Nab-paclitaxel+ trastuzumab+ patuzumab,PACLITAXEL
NCT04547907,Nab-paclitaxel+ trastuzumab+ patuzumab,TRASTUZUMAB
NCT04547907,Docetaxel+ carboplatin+ trastuzumab + patuzumab,CARBOPLATIN
NCT05222971,Durvalumab,DURVALUMAB
NCT05222971,Olaparib,OLAPARIB
NCT05252988,Neratinib,NERATINIB
NCT05252988,Loperamide,LOPERAMIDE
NCT05252988,Colesevelam,COLESEVELAM HYDROCHLORIDE
NCT05861830,The combination of Dalpiciclib with physician-selected endocrine therapy,DALPICICLIB
NCT06581432,Zongertinib,ZONGERTINIB
NCT06764875,Rilvegostomig,RILVEGOSTOMIG
NCT06764875,Trastuzumab deruxtecan,TRASTUZUMAB DERUXTECAN
NCT06764875,Trastuzumab,TRASTUZUMAB
NCT06764875,Pembrolizumab,PEMBROLIZUMAB
NCT06764875,5-fluorouracil,FLUOROURACIL
NCT06764875,Capecitabine,CAPECITABINE
NCT06764875,Cisplatin,CISPLATIN
NCT06764875,Oxaliplatin,OXALIPLATIN
NCT03879629,Carvedilol,CARVEDILOL
NCT05770531,Sacituzumab Govitecan,SACITUZUMAB GOVITECAN
NCT06548919,Chemotherapy Prednisone,PREDNISONE
NCT04895761,Letrozole 2.5mg,LETROZOLE
NCT04895761,Cyclophosphamide 50mg,CYCLOPHOSPHAMIDE
NCT06236269,Sacituzumab Govitecan,SACITUZUMAB GOVITECAN
NCT06774222,Fruquintinib,FRUQUINTINIB
NCT02445391,Capecitabine,CAPECITABINE
NCT02445391,Carboplatin,CARBOPLATIN
NCT02445391,Cisplatin,CISPLATIN
NCT07335081,pyrotinib,PYROTINIB
NCT07335081,trastuzumab,TRASTUZUMAB
NCT06805812,Palbociclib,PALBOCICLIB
NCT06805812,Ribociclib,RIBOCICLIB
NCT06805812,Abemaciclib,ABEMACICLIB
NCT05288777,T-DM1,T-DM1
NCT05288777,Capecitabine,CAPECITABINE
NCT06913777,Targeted therapy agents: SNF2 -adebrelimab + famitinib; SNF3 -fluzoparib; SNF4 -apatinib,FAMITINIB
NCT06913777,Targeted therapy agents: SNF2 -adebrelimab + famitinib; SNF3 -fluzoparib; SNF4 -apatinib,APATINIB
NCT06155383,Capecitabine,CAPECITABINE
NCT06155383,oxaliplatin,OXALIPLATIN
NCT06155383,Toripalimab,TORIPALIMAB
NCT06518837,Tirzepatide,TIRZEPATIDE
NCT00616967,carboplatin,CARBOPLATIN
NCT00616967,paclitaxel albumin-stabilized nanoparticle formulation,PACLITAXEL
NCT00616967,vorinostat,VORINOSTAT
NCT05710328,Fludeoxyglucose F-18,FLUDEOXYGLUCOSE F 18
NCT06149130,dalpiciclib,DALPICICLIB
NCT06311214,Enfortumab Vedotin,ENFORTUMAB VEDOTIN
NCT06311214,Sacituzumab Govitecan,SACITUZUMAB GOVITECAN
NCT06311214,Trastuzumab Deruxtecan,TRASTUZUMAB DERUXTECAN
NCT05800275,Tucatinib Oral Tablet,TUCATINIB
NCT05800275,Capecitabine tablets,CAPECITABINE
NCT05800275,Trastuzumab Injection,TRASTUZUMAB
NCT05708235,Giredestrant,GIREDESTRANT
NCT05708235,Abemaciclib,ABEMACICLIB
NCT05708235,Inavolisib,INAVOLISIB
NCT07263425,Intrathecal Administration of Thiotepa in Combination with Trastuzumab via the Ommaya Reservoir,THIOTEPA
NCT07263425,Intrathecal Administration of Thiotepa in Combination with Trastuzumab via the Ommaya Reservoir,TRASTUZUMAB
NCT05635487,Pyrotinib,PYROTINIB
NCT02204098,Mammaglobin-A DNA Vaccine,VACCINE
NCT05034887,Trastuzumab Deruxtecan (T-DXd) monotherapy,TRASTUZUMAB
NCT05034887,"T-DXd, Durvalumab and Capecitabine Combination",DURVALUMAB
NCT05034887,"T-DXd, Durvalumab and Capecitabine Combination",CAPECITABINE
NCT05851014,GB491 combined with Letrozole,LETROZOLE
NCT02436993,Carboplatin,CARBOPLATIN
NCT02436993,Paclitaxel,PACLITAXEL
NCT02436993,Trastuzumab,TRASTUZUMAB
NCT07581834,Dalpiciclib 125mg,DALPICICLIB
