nct_id,gene_symbol,source
NCT06504732,NRAS,eligibility_criteria
NCT07383818,ERBB2,eligibility_criteria
NCT07166185,ERBB2,eligibility_criteria
NCT05215106,ERBB2,eligibility_criteria
NCT04544189,ERBB2,eligibility_criteria
NCT04544189,PIK3CA,eligibility_criteria
NCT04684459,ERBB2,eligibility_criteria
NCT06892093,ERBB2,eligibility_criteria
NCT06343948,CDK4,eligibility_criteria
NCT06343948,EGFR,eligibility_criteria
NCT06343948,ERBB2,eligibility_criteria
NCT05069038,ERBB2,eligibility_criteria
NCT05433753,ERBB2,eligibility_criteria
NCT06445400,ERBB2,eligibility_criteria
NCT05759572,CDK4,eligibility_criteria
NCT05759572,ERBB2,eligibility_criteria
NCT05406635,ERBB2,eligibility_criteria
NCT05445908,ERBB2,eligibility_criteria
NCT06261918,ERBB2,eligibility_criteria
NCT05681650,ERBB2,eligibility_criteria
NCT05546268,ERBB2,eligibility_criteria
NCT05546268,MYC,eligibility_criteria
NCT07503717,ERBB2,eligibility_criteria
NCT07137871,ERBB2,eligibility_criteria
NCT05569811,ERBB2,eligibility_criteria
NCT06328738,BRAF,eligibility_criteria
NCT06328738,EGFR,eligibility_criteria
NCT06328738,ERBB2,eligibility_criteria
NCT06276868,ERBB2,eligibility_criteria
NCT05388149,ERBB2,eligibility_criteria
NCT04818333,ERBB2,eligibility_criteria
NCT07134153,ERBB2,eligibility_criteria
NCT07402473,ERBB2,eligibility_criteria
NCT04584853,CDK4,eligibility_criteria
NCT04584853,ERBB2,eligibility_criteria
NCT07178795,ERBB2,eligibility_criteria
NCT07176312,ERBB2,eligibility_criteria
NCT03697577,ERBB2,eligibility_criteria
NCT05736367,ERBB2,eligibility_criteria
NCT03827317,ERBB2,eligibility_criteria
NCT06764940,ERBB2,eligibility_criteria
NCT05955521,ERBB2,eligibility_criteria
NCT05130840,ERBB2,eligibility_criteria
NCT07258108,CDK4,eligibility_criteria
NCT07258108,ERBB2,eligibility_criteria
NCT03561740,ALK,eligibility_criteria
NCT03561740,ERBB2,eligibility_criteria
NCT06832904,ERBB2,eligibility_criteria
NCT06757634,CDK4,eligibility_criteria
NCT06757634,ERBB2,eligibility_criteria
NCT06757634,PIK3CA,eligibility_criteria
NCT06512116,ERBB2,eligibility_criteria
NCT06744465,ERBB2,eligibility_criteria
NCT03315364,ERBB2,eligibility_criteria
NCT06239467,CDK4,eligibility_criteria
NCT06239467,ERBB2,eligibility_criteria
NCT06239467,KRAS,eligibility_criteria
NCT06239467,PTEN,eligibility_criteria
NCT06532006,ERBB2,eligibility_criteria
NCT06856200,CDK4,eligibility_criteria
NCT06856200,ERBB2,eligibility_criteria
NCT05246514,ERBB2,eligibility_criteria
NCT06157892,CDK4,eligibility_criteria
NCT06157892,ERBB2,eligibility_criteria
NCT06589830,ERBB2,eligibility_criteria
NCT04704934,ERBB2,eligibility_criteria
NCT06125834,ERBB2,eligibility_criteria
NCT03568448,ERBB2,eligibility_criteria
NCT07327021,ERBB2,eligibility_criteria
NCT06999187,ERBB2,eligibility_criteria
NCT03624543,CDK4,eligibility_criteria
NCT03624543,ERBB2,eligibility_criteria
NCT03624543,PTEN,eligibility_criteria
NCT06123338,ERBB2,eligibility_criteria
NCT05238922,ERBB2,eligibility_criteria
NCT05306600,ERBB2,eligibility_criteria
NCT05640830,ERBB2,eligibility_criteria
NCT06544577,ERBB2,eligibility_criteria
NCT05075512,ERBB2,eligibility_criteria
NCT05319873,ERBB2,eligibility_criteria
NCT03321045,ERBB2,eligibility_criteria
NCT04389632,ERBB2,eligibility_criteria
NCT05894239,ERBB2,eligibility_criteria
NCT05894239,PIK3CA,eligibility_criteria
NCT06376136,ERBB2,eligibility_criteria
NCT04294628,ERBB2,eligibility_criteria
NCT06121700,ERBB2,eligibility_criteria
NCT07009184,ERBB2,eligibility_criteria
NCT07073755,CDK4,eligibility_criteria
NCT07073755,PIK3CA,eligibility_criteria
NCT02455791,ERBB2,eligibility_criteria
NCT06625333,ERBB2,eligibility_criteria
NCT06035679,ERBB2,eligibility_criteria
NCT06968585,ERBB2,eligibility_criteria
NCT05297617,ERBB2,eligibility_criteria
NCT06708910,ERBB2,eligibility_criteria
NCT06244485,ERBB2,eligibility_criteria
NCT05792150,ERBB2,eligibility_criteria
NCT04425018,ERBB2,eligibility_criteria
NCT06330012,ERBB2,eligibility_criteria
NCT05104866,ERBB2,eligibility_criteria
NCT07066982,ERBB2,eligibility_criteria
NCT04903080,ERBB2,eligibility_criteria
NCT06498154,ERBB2,eligibility_criteria
NCT06001086,ERBB2,eligibility_criteria
NCT02947685,ERBB2,eligibility_criteria
NCT06135714,ERBB2,eligibility_criteria
NCT04985266,CDK4,eligibility_criteria
NCT04985266,ERBB2,eligibility_criteria
NCT06112379,ERBB2,eligibility_criteria
NCT05035836,ERBB2,eligibility_criteria
NCT04572295,CDK4,eligibility_criteria
NCT04572295,ERBB2,eligibility_criteria
NCT04572295,FGFR2,eligibility_criteria
NCT06806930,ERBB2,eligibility_criteria
NCT05900895,ERBB2,eligibility_criteria
NCT00393783,ERBB2,eligibility_criteria
NCT05266105,ERBB2,eligibility_criteria
NCT02993198,ERBB2,eligibility_criteria
NCT02792114,ERBB2,eligibility_criteria
NCT07506876,ERBB2,eligibility_criteria
NCT06247449,ERBB2,eligibility_criteria
NCT06301438,ERBB2,eligibility_criteria
NCT07220135,ERBB2,eligibility_criteria
NCT06313983,ERBB2,eligibility_criteria
NCT05187182,ERBB2,eligibility_criteria
NCT05660083,ERBB2,eligibility_criteria
NCT03201861,ERBB2,eligibility_criteria
NCT06770296,EGFR,eligibility_criteria
NCT06770296,ERBB2,eligibility_criteria
NCT04448886,ERBB2,eligibility_criteria
NCT05943379,ERBB2,eligibility_criteria
NCT04873362,ERBB2,eligibility_criteria
NCT03650894,ERBB2,eligibility_criteria
NCT03939897,CDK4,eligibility_criteria
NCT03939897,ERBB2,eligibility_criteria
NCT03939897,PIK3CA,eligibility_criteria
NCT03939897,PTEN,eligibility_criteria
NCT05292742,ERBB2,eligibility_criteria
NCT06102824,BRCA1,eligibility_criteria
NCT06102824,BRCA2,eligibility_criteria
NCT06102824,CDK4,eligibility_criteria
NCT06102824,ERBB2,eligibility_criteria
NCT06950086,CDK4,eligibility_criteria
NCT06950086,ERBB2,eligibility_criteria
NCT07459673,ERBB2,eligibility_criteria
NCT06735742,ERBB2,eligibility_criteria
NCT03383978,ERBB2,eligibility_criteria
NCT07586215,ERBB2,eligibility_criteria
NCT06062498,CDK4,eligibility_criteria
NCT06062498,ERBB2,eligibility_criteria
NCT07062263,ERBB2,eligibility_criteria
NCT07330544,CDK4,eligibility_criteria
NCT06389006,ERBB2,eligibility_criteria
NCT06100874,ERBB2,eligibility_criteria
NCT05420454,ERBB2,eligibility_criteria
NCT07196774,ERBB2,eligibility_criteria
NCT07551362,ERBB2,eligibility_criteria
NCT04144023,ERBB2,eligibility_criteria
NCT01334021,ERBB2,eligibility_criteria
NCT07294508,ERBB2,eligibility_criteria
NCT05392608,CDK4,eligibility_criteria
NCT05392608,ERBB2,eligibility_criteria
NCT05392608,PIK3CA,eligibility_criteria
NCT04711252,CDK4,eligibility_criteria
NCT04711252,ERBB2,eligibility_criteria
NCT05914792,CDK4,eligibility_criteria
NCT05914792,ERBB2,eligibility_criteria
NCT06650332,ERBB2,eligibility_criteria
NCT06450314,ERBB2,eligibility_criteria
NCT06595563,ERBB2,eligibility_criteria
NCT07483307,ERBB2,eligibility_criteria
NCT04511871,ERBB2,eligibility_criteria
NCT06949410,CDK4,eligibility_criteria
NCT06949410,ERBB2,eligibility_criteria
NCT07520760,ERBB2,eligibility_criteria
NCT07289997,ERBB2,eligibility_criteria
NCT02678182,ERBB2,eligibility_criteria
NCT06429761,ERBB2,eligibility_criteria
NCT06121570,ERBB2,eligibility_criteria
NCT07476170,ERBB2,eligibility_criteria
NCT06503783,ERBB2,eligibility_criteria
NCT05228951,ERBB2,eligibility_criteria
NCT02744053,ERBB2,eligibility_criteria
NCT06057610,ERBB2,eligibility_criteria
NCT06479460,ERBB2,eligibility_criteria
NCT04457596,ERBB2,eligibility_criteria
NCT06374459,CDK4,eligibility_criteria
NCT06374459,ERBB2,eligibility_criteria
NCT06254690,ERBB2,eligibility_criteria
NCT05356741,ERBB2,eligibility_criteria
NCT07193394,ERBB2,eligibility_criteria
NCT06430437,ERBB2,eligibility_criteria
NCT06665178,CDK4,eligibility_criteria
NCT06665178,ERBB2,eligibility_criteria
NCT05534438,ERBB2,eligibility_criteria
NCT04052555,ATM,eligibility_criteria
NCT04052555,BRCA1,eligibility_criteria
NCT04052555,BRCA2,eligibility_criteria
NCT04052555,CHEK2,eligibility_criteria
NCT04052555,ERBB2,eligibility_criteria
NCT04052555,PALB2,eligibility_criteria
NCT06413615,ERBB2,eligibility_criteria
NCT03283384,CDK4,eligibility_criteria
NCT03283384,CDK6,eligibility_criteria
NCT03283384,ERBB2,eligibility_criteria
NCT07492628,ERBB2,eligibility_criteria
NCT06568692,ERBB2,eligibility_criteria
NCT07109726,BRAF,eligibility_criteria
NCT07109726,EGFR,eligibility_criteria
NCT07109726,ERBB2,eligibility_criteria
NCT07109726,KRAS,eligibility_criteria
NCT07109726,NRAS,eligibility_criteria
NCT07109726,PIK3CA,eligibility_criteria
NCT07109726,PTEN,eligibility_criteria
NCT04576143,ERBB2,eligibility_criteria
NCT05955170,EGFR,eligibility_criteria
NCT05955170,ERBB2,eligibility_criteria
NCT06435429,ERBB2,eligibility_criteria
NCT07281833,ERBB2,eligibility_criteria
NCT07281833,PIK3CA,eligibility_criteria
NCT07281833,PTEN,eligibility_criteria
NCT07242352,ERBB2,eligibility_criteria
NCT07315750,ERBB2,eligibility_criteria
NCT06533670,ERBB2,eligibility_criteria
NCT05601440,CDK4,eligibility_criteria
NCT05601440,ERBB2,eligibility_criteria
NCT05601440,PTEN,eligibility_criteria
NCT02261389,ERBB2,eligibility_criteria
NCT07484087,ERBB2,eligibility_criteria
NCT04819243,BRCA1,eligibility_criteria
NCT04819243,BRCA2,eligibility_criteria
NCT04819243,CDK4,eligibility_criteria
NCT04819243,ERBB2,eligibility_criteria
NCT05904964,ERBB2,eligibility_criteria
NCT07393425,ERBB2,eligibility_criteria
NCT06217185,ERBB2,eligibility_criteria
NCT05981014,ERBB2,eligibility_criteria
NCT05504707,ERBB2,eligibility_criteria
NCT06109467,ERBB2,eligibility_criteria
NCT05077449,CDK4,eligibility_criteria
NCT05721248,ERBB2,eligibility_criteria
NCT06221748,ERBB2,eligibility_criteria
NCT03900884,CDK4,eligibility_criteria
NCT03900884,ERBB2,eligibility_criteria
NCT05827081,ERBB2,eligibility_criteria
NCT06413745,ERBB2,eligibility_criteria
NCT06905301,ERBB2,eligibility_criteria
NCT05977036,CDK4,eligibility_criteria
NCT05977036,ERBB2,eligibility_criteria
NCT05378464,ERBB2,eligibility_criteria
NCT05935384,ERBB2,eligibility_criteria
NCT06767436,ERBB2,eligibility_criteria
NCT06171360,CDK4,eligibility_criteria
NCT06171360,ERBB2,eligibility_criteria
NCT07455188,ERBB2,eligibility_criteria
NCT04561362,ALK,eligibility_criteria
NCT04561362,BRAF,eligibility_criteria
NCT04561362,EGFR,eligibility_criteria
NCT04561362,ERBB2,eligibility_criteria
NCT04561362,KRAS,eligibility_criteria
NCT04561362,MET,eligibility_criteria
NCT04561362,ROS1,eligibility_criteria
NCT05058183,ERBB2,eligibility_criteria
NCT02957968,ERBB2,eligibility_criteria
NCT07356544,ERBB2,eligibility_criteria
NCT03944434,CDK4,eligibility_criteria
NCT03944434,ERBB2,eligibility_criteria
NCT06334432,CDK4,eligibility_criteria
NCT06334432,ERBB2,eligibility_criteria
NCT06087120,ERBB2,eligibility_criteria
NCT06058988,ERBB2,eligibility_criteria
NCT05856383,ERBB2,eligibility_criteria
NCT06418594,CDK4,eligibility_criteria
NCT06418594,ERBB2,eligibility_criteria
NCT07524322,PIK3CA,eligibility_criteria
NCT02344472,CDK4,eligibility_criteria
NCT02344472,ERBB2,eligibility_criteria
NCT04893109,ERBB2,eligibility_criteria
NCT06079983,ERBB2,eligibility_criteria
NCT07421141,ERBB2,eligibility_criteria
NCT06942234,CDK4,eligibility_criteria
NCT06942234,ERBB2,eligibility_criteria
NCT05768139,ERBB2,eligibility_criteria
NCT05768139,PIK3CA,eligibility_criteria
NCT05525767,ERBB2,eligibility_criteria
NCT04546009,CDK4,eligibility_criteria
NCT04546009,ERBB2,eligibility_criteria
NCT03989089,ERBB2,eligibility_criteria
NCT07287917,BRAF,eligibility_criteria
NCT07287917,ERBB2,eligibility_criteria
NCT07287917,PIK3CA,eligibility_criteria
NCT07287917,PTEN,eligibility_criteria
NCT04208178,ERBB2,eligibility_criteria
NCT04208178,PIK3CA,eligibility_criteria
NCT06227117,ERBB2,eligibility_criteria
NCT06145308,ERBB2,eligibility_criteria
NCT07241793,ERBB2,eligibility_criteria
NCT03425838,CDK4,eligibility_criteria
NCT06500052,ERBB2,eligibility_criteria
NCT05582499,ERBB2,eligibility_criteria
NCT04144569,ERBB2,eligibility_criteria
NCT06974370,ALK,eligibility_criteria
NCT06974370,BRAF,eligibility_criteria
NCT06974370,EGFR,eligibility_criteria
NCT06974370,ERBB2,eligibility_criteria
NCT05306041,ERBB2,eligibility_criteria
NCT05306041,PIK3CA,eligibility_criteria
NCT06420973,ERBB2,eligibility_criteria
NCT06875128,ERBB2,eligibility_criteria
NCT03389230,ERBB2,eligibility_criteria
NCT01996267,ERBB2,eligibility_criteria
NCT06977893,ERBB2,eligibility_criteria
NCT03653507,ERBB2,eligibility_criteria
NCT06686394,ERBB2,eligibility_criteria
NCT07085767,CDK4,eligibility_criteria
NCT07085767,ERBB2,eligibility_criteria
NCT07000253,ERBB2,eligibility_criteria
NCT07510802,ERBB2,eligibility_criteria
NCT07401537,ERBB2,eligibility_criteria
NCT07117630,CDK4,eligibility_criteria
NCT07117630,ERBB2,eligibility_criteria
NCT07607119,ERBB2,eligibility_criteria
NCT05098210,BRAF,eligibility_criteria
NCT05098210,EGFR,eligibility_criteria
NCT05098210,ERBB2,eligibility_criteria
NCT05098210,KRAS,eligibility_criteria
NCT05098210,ROS1,eligibility_criteria
NCT04854005,ERBB2,eligibility_criteria
NCT03917082,ERBB2,eligibility_criteria
NCT06734182,ALK,eligibility_criteria
NCT06734182,BRAF,eligibility_criteria
NCT06734182,EGFR,eligibility_criteria
NCT06734182,ERBB2,eligibility_criteria
NCT06734182,KRAS,eligibility_criteria
NCT06734182,MET,eligibility_criteria
NCT06734182,RET,eligibility_criteria
NCT06734182,ROS1,eligibility_criteria
NCT06727227,ERBB2,eligibility_criteria
NCT06101082,ERBB2,eligibility_criteria
NCT06612814,CDK4,eligibility_criteria
NCT06612814,ERBB2,eligibility_criteria
NCT07514065,CDK4,eligibility_criteria
NCT07514065,ERBB2,eligibility_criteria
NCT06255392,BRCA1,eligibility_criteria
NCT06255392,ERBB2,eligibility_criteria
NCT05809752,ERBB2,eligibility_criteria
NCT06068985,ERBB2,eligibility_criteria
NCT05744687,CDK4,eligibility_criteria
NCT06907043,ERBB2,eligibility_criteria
NCT06830889,ERBB2,eligibility_criteria
NCT06000917,ERBB2,eligibility_criteria
NCT05831878,ERBB2,eligibility_criteria
NCT05728268,ERBB2,eligibility_criteria
NCT01674140,ERBB2,eligibility_criteria
NCT05188313,ERBB2,eligibility_criteria
NCT07400523,CDK4,eligibility_criteria
NCT07400523,ERBB2,eligibility_criteria
NCT06611813,ERBB2,eligibility_criteria
NCT06341894,ERBB2,eligibility_criteria
NCT04750122,ERBB2,eligibility_criteria
NCT06797531,CDK4,eligibility_criteria
NCT06797531,ERBB2,eligibility_criteria
NCT03789110,ERBB2,eligibility_criteria
NCT06136897,ERBB2,eligibility_criteria
NCT06966700,ERBB2,eligibility_criteria
NCT05524584,CDK4,eligibility_criteria
NCT05524584,ERBB2,eligibility_criteria
NCT03384914,ERBB2,eligibility_criteria
NCT03769415,ERBB2,eligibility_criteria
NCT04851613,CDK4,eligibility_criteria
NCT04851613,ERBB2,eligibility_criteria
NCT04851613,PIK3CA,eligibility_criteria
NCT04851613,PTEN,eligibility_criteria
NCT03515798,ERBB2,eligibility_criteria
NCT05232916,ERBB2,eligibility_criteria
NCT06377852,CDK4,eligibility_criteria
NCT06377852,ERBB2,eligibility_criteria
NCT05424835,ERBB2,eligibility_criteria
NCT06806982,ERBB2,eligibility_criteria
NCT05965479,ERBB2,eligibility_criteria
NCT06281210,ERBB2,eligibility_criteria
NCT05766410,CDK4,eligibility_criteria
NCT05766410,ERBB2,eligibility_criteria
NCT04020575,ERBB2,eligibility_criteria
NCT05398861,ERBB2,eligibility_criteria
NCT04661150,ERBB2,eligibility_criteria
NCT05038735,CDK4,eligibility_criteria
NCT05038735,ERBB2,eligibility_criteria
NCT05038735,PIK3CA,eligibility_criteria
NCT04567420,CDK4,eligibility_criteria
NCT04567420,ERBB2,eligibility_criteria
NCT06691035,ERBB2,eligibility_criteria
NCT06691035,PIK3CA,eligibility_criteria
NCT06637150,ERBB2,eligibility_criteria
NCT05889390,ERBB2,eligibility_criteria
NCT04884282,ALK,eligibility_criteria
NCT04884282,EGFR,eligibility_criteria
NCT04884282,ROS1,eligibility_criteria
NCT07142226,FGFR2,eligibility_criteria
NCT07142226,IDH1,eligibility_criteria
NCT05023967,ERBB2,eligibility_criteria
NCT07229417,ERBB2,eligibility_criteria
NCT07192068,ERBB2,eligibility_criteria
NCT05150691,ERBB2,eligibility_criteria
NCT04254263,ERBB2,eligibility_criteria
NCT03900637,ERBB2,eligibility_criteria
NCT06706557,ERBB2,eligibility_criteria
NCT05608252,CDK4,eligibility_criteria
NCT05608252,ERBB2,eligibility_criteria
NCT05867251,CDK4,eligibility_criteria
NCT05867251,ERBB2,eligibility_criteria
NCT04514419,ERBB2,eligibility_criteria
NCT04439136,ERBB2,eligibility_criteria
NCT05826964,CDK4,eligibility_criteria
NCT05826964,ERBB2,eligibility_criteria
NCT04547907,ERBB2,eligibility_criteria
NCT05222971,ATM,eligibility_criteria
NCT05222971,BRCA1,eligibility_criteria
NCT05222971,BRCA2,eligibility_criteria
NCT05222971,CHEK2,eligibility_criteria
NCT05222971,MLH1,eligibility_criteria
NCT05222971,MSH2,eligibility_criteria
NCT05222971,MSH6,eligibility_criteria
NCT05222971,PALB2,eligibility_criteria
NCT05222971,POLE,eligibility_criteria
NCT05222971,RAD51,eligibility_criteria
NCT05252988,ERBB2,eligibility_criteria
NCT05861830,CDK4,eligibility_criteria
NCT05861830,ERBB2,eligibility_criteria
NCT06581432,ERBB2,eligibility_criteria
NCT06764875,ERBB2,eligibility_criteria
NCT03879629,ERBB2,eligibility_criteria
NCT05770531,ERBB2,eligibility_criteria
NCT06548919,ERBB2,eligibility_criteria
NCT07404202,ERBB2,eligibility_criteria
NCT04895761,ERBB2,eligibility_criteria
NCT06236269,CDK4,eligibility_criteria
NCT06236269,ERBB2,eligibility_criteria
NCT06774222,ERBB2,eligibility_criteria
NCT05634889,ERBB2,eligibility_criteria
NCT07211178,ERBB2,eligibility_criteria
NCT02445391,ERBB2,eligibility_criteria
NCT07335081,ERBB2,eligibility_criteria
NCT06805812,CDK4,eligibility_criteria
NCT06805812,ERBB2,eligibility_criteria
NCT07022002,ERBB2,eligibility_criteria
NCT06913777,ERBB2,eligibility_criteria
NCT06155383,ERBB2,eligibility_criteria
NCT06518837,ERBB2,eligibility_criteria
NCT00616967,ERBB2,eligibility_criteria
NCT05710328,ERBB2,eligibility_criteria
NCT06149130,CDK4,eligibility_criteria
NCT06149130,ERBB2,eligibility_criteria
NCT04030507,ERBB2,eligibility_criteria
NCT06311214,ERBB2,eligibility_criteria
NCT06767449,ERBB2,eligibility_criteria
NCT05800275,ERBB2,eligibility_criteria
NCT05708235,CDK4,eligibility_criteria
NCT05708235,ERBB2,eligibility_criteria
NCT05708235,PIK3CA,eligibility_criteria
NCT05514717,ERBB2,eligibility_criteria
NCT06784921,ERBB2,eligibility_criteria
NCT02772367,ERBB2,eligibility_criteria
NCT05635487,ERBB2,eligibility_criteria
NCT05059444,ERBB2,eligibility_criteria
NCT02204098,ERBB2,eligibility_criteria
NCT07179744,ERBB2,eligibility_criteria
NCT05034887,ERBB2,eligibility_criteria
NCT05851014,CDK4,eligibility_criteria
NCT05851014,ERBB2,eligibility_criteria
NCT06114511,ERBB2,eligibility_criteria
NCT07531693,ERBB2,eligibility_criteria
NCT02436993,ERBB2,eligibility_criteria
NCT05314114,ERBB2,eligibility_criteria
NCT06809764,ERBB2,eligibility_criteria
NCT07581834,ERBB2,eligibility_criteria
NCT05528133,ERBB2,eligibility_criteria
NCT07371585,ERBB2,eligibility_criteria
NCT07019363,CDK4,eligibility_criteria
NCT07019363,ERBB2,eligibility_criteria
NCT02743910,ERBB2,eligibility_criteria
NCT03546686,ERBB2,eligibility_criteria
NCT06167317,ERBB2,eligibility_criteria
NCT06126640,ERBB2,eligibility_criteria
NCT02115282,ERBB2,eligibility_criteria
NCT05311397,ERBB2,eligibility_criteria
NCT04733118,ERBB2,eligibility_criteria
NCT05672524,ERBB2,eligibility_criteria
NCT05672524,KRAS,eligibility_criteria
NCT06126276,CDK4,eligibility_criteria
NCT06126276,ERBB2,eligibility_criteria
NCT06813456,ERBB2,eligibility_criteria
NCT07389408,ERBB2,eligibility_criteria
NCT06957379,CDK4,eligibility_criteria
NCT06957379,ERBB2,eligibility_criteria
NCT05466786,ERBB2,eligibility_criteria
NCT03504397,ERBB2,eligibility_criteria
NCT06723990,ERBB2,eligibility_criteria
NCT07387874,ERBB2,eligibility_criteria
NCT06508216,BRCA1,eligibility_criteria
NCT06508216,ERBB2,eligibility_criteria
NCT04852887,ERBB2,eligibility_criteria
NCT04263298,ERBB2,eligibility_criteria
NCT05771584,ERBB2,eligibility_criteria
NCT04928261,ERBB2,eligibility_criteria
NCT07296705,ERBB2,eligibility_criteria
NCT06023758,ERBB2,eligibility_criteria
NCT07228247,ERBB2,eligibility_criteria
NCT06778031,ERBB2,eligibility_criteria
NCT06234137,ERBB2,eligibility_criteria
NCT05465031,ERBB2,eligibility_criteria
NCT07432295,ERBB2,eligibility_criteria
NCT05710666,ERBB2,eligibility_criteria
NCT06026657,ERBB2,eligibility_criteria
NCT06190600,ERBB2,eligibility_criteria
NCT05749900,ERBB2,eligibility_criteria
NCT04118192,ERBB2,eligibility_criteria
