pmid,source_type,citation_text,asco_abstract_id,year,pubmed_url
28418267,PubMed,"Woyach et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28418267
28958504,PubMed,"Catenacci et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28958504
23099803,PubMed,"Birkeland et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/23099803
28330462,PubMed,"Kim et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28330462
25952756,PubMed,"Vikkath et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25952756
28950338,PubMed,"Jones et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28950338
9681858,PubMed,"Wittebol-Post et al., 1998",,1998,https://pubmed.ncbi.nlm.nih.gov/9681858
22187960,PubMed,"Heravi-Moussavi et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22187960
28480077,PubMed,"Kocsis et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28480077
28078132,PubMed,"Lavingia et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/28078132
25435907,PubMed,"Loaiza-Bonilla et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25435907
26687137,PubMed,"Silkin et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26687137
29182496,PubMed,"Javle et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29182496
29290255,PubMed,"Zhu et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29290255
25366685,PubMed,"Kaufman et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25366685
25072261,PubMed,"Golan et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25072261
27664271,PubMed,"Zhang et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/27664271
28389374,PubMed,"Parrotta et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28389374
29338080,PubMed,"O'Reilly et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29338080
29223478,PubMed,"Lowery et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29223478
21508395,PubMed,"Fogelman et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21508395
26933125,PubMed,"Yakirevich et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26933125
27197561,PubMed,"Ozden et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27197561
24687827,PubMed,"Godbert et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/24687827
22374460,PubMed,"Harder et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22374460
15581051,PubMed,"Safran et al., 2004",,2004,https://pubmed.ncbi.nlm.nih.gov/15581051
28281183,PubMed,"Smyth et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28281183
29320312,PubMed,"Hainsworth et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29320312
27466707,PubMed,"Brody et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/27466707
27735949,PubMed,"Bean et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27735949
19533750,PubMed,"Nicholson et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19533750
25452615,PubMed,"Correia et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25452615
29127119,PubMed,"Hayashi et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29127119
27694828,PubMed,"Kim et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27694828
18794803,PubMed,"Smalley et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/18794803
28874593,PubMed,"Cecchini et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28874593
26733615,PubMed,"Shahbazi et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26733615
7591282,PubMed,"Bailly et al., 1995",,1995,https://pubmed.ncbi.nlm.nih.gov/7591282
26033501,PubMed,"Goulvent et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26033501
26942346,PubMed,"Forde et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26942346
25028698,PubMed,"Kimbara et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25028698
27480103,PubMed,"Ascierto et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27480103
28363909,PubMed,"van Geel et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28363909
24788118,PubMed,"Hamada et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24788118
7977367,PubMed,"Whaley et al., 1994",,1994,https://pubmed.ncbi.nlm.nih.gov/7977367
24705252,PubMed,"Taylor et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24705252
29610121,PubMed,"Drilon et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29610121
29606586,PubMed,"Laetsch et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29606586
9663592,PubMed,"van der Harst et al., 1998",,1998,https://pubmed.ncbi.nlm.nih.gov/9663592
29431699,PubMed,"Corcoran et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29431699
23826550,PubMed,"Firwana et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/23826550
20504363,PubMed,"Sharon et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20504363
28274957,PubMed,"Hanker et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28274957
28891408,PubMed,"Long et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28891408
23749122,PubMed,"Locatelli-Sanchez et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23749122
27022112,PubMed,"Urata et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27022112
17575221,PubMed,"Pérez-Tenorio et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/17575221
15705718,PubMed,"Burgess et al., 2005",,2005,https://pubmed.ncbi.nlm.nih.gov/15705718
18371219,PubMed,"Liedtke et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18371219
17947469,PubMed,"Barbareschi et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/17947469
19652056,PubMed,"Hughes et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19652056
28630796,PubMed,"Şahin Atik et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28630796
19010894,PubMed,"Eichhorn et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/19010894
27617348,PubMed,"Mathó et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27617348
29396065,PubMed,"Taylor et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29396065
28256701,PubMed,"Allasia et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28256701
29802158,PubMed,"Heining et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29802158
26365017,PubMed,"Suzuki-Muromoto et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26365017
26984080,PubMed,"Kobayashi et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26984080
26584481,PubMed,"Valero et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26584481
15709172,PubMed,"Lee et al., 2005",,2005,https://pubmed.ncbi.nlm.nih.gov/15709172
28650583,PubMed,"Launbjerg et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28650583
24081659,PubMed,"Fleischman et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24081659
25180155,PubMed,"Dao et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25180155
29892662,PubMed,"Bartenstein et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29892662
29683819,PubMed,"Lezcano et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29683819
29920189,PubMed,"Taylor et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29920189
22869148,PubMed,"Chell et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/22869148
29848605,PubMed,"Pal et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29848605
27231123,PubMed,"Saha et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27231123
29773717,PubMed,"Skoulidis et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29773717
20193854,PubMed,"Musil et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20193854
9811934,PubMed,"Houlston et al., 1998",,1998,https://pubmed.ncbi.nlm.nih.gov/9811934
24705251,PubMed,"Wu et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24705251
22286216,PubMed,"Wu et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22286216
24162739,PubMed,"Behjati et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24162739
26622630,PubMed,"Zhang et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26622630
27093299,PubMed,"Nagasubramanian et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27093299
26784937,PubMed,"Prasad et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26784937
29623306,PubMed,"Shukla et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/29623306
29755131,PubMed,"Gala et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29755131
24132471,PubMed,"Kruizinga et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24132471
25867206,PubMed,"Bausch et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/25867206
26763786,PubMed,"Feletti et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26763786
29466156,PubMed,"Drilon et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29466156
28379443,PubMed,"Takayanagi et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28379443
26437031,PubMed,"Kataoka et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26437031
25834951,PubMed,"Binderup et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/25834951
28469506,PubMed,"Sriphrapradang et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28469506
26308528,PubMed,"Krzystolik et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26308528
12673678,PubMed,"Dannenberg et al., 2003",,2003,https://pubmed.ncbi.nlm.nih.gov/12673678
27439424,PubMed,"Lee et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27439424
28388566,PubMed,"Peng et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28388566
25078357,PubMed,"Hwang et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25078357
7915601,PubMed,"Gnarra et al., 1994",,1994,https://pubmed.ncbi.nlm.nih.gov/7915601
29880614,PubMed,"Roberts et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29880614
23530248,PubMed,"Killela et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23530248
25265492,PubMed,"Long et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25265492
29912274,PubMed,"Subbiah et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29912274
27135738,PubMed,"Souroullas et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27135738
24705254,PubMed,"Buczkowicz et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24705254
25448848,PubMed,"Muzza et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25448848
25207766,PubMed,"Roberts et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25207766
25037139,PubMed,"Ribas et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25037139
29072975,PubMed,"Subbiah et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29072975
24186319,PubMed,"Lengline et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24186319
29434033,PubMed,"Zhang et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29434033
29773603,PubMed,"Ding et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29773603
22034177,PubMed,"Wang et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/22034177
12039929,PubMed,"Sorensen et al., 2002",,2002,https://pubmed.ncbi.nlm.nih.gov/12039929
28446439,PubMed,"Gryder et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28446439
26650448,PubMed,"Kivlin et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26650448
26146478,PubMed,"Bishop et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26146478
26976114,PubMed,"Stathis et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26976114
18391746,PubMed,"Stelow et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18391746
21818111,PubMed,"Metzgeroth et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/21818111
27860260,PubMed,"Mayfield et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/27860260
21783417,PubMed,"Zhou et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21783417
26872634,PubMed,"Schwab et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26872634
24037524,PubMed,"Kosari et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24037524
161573,ASCO,"Alexander E. Drilon, 2018, ASCO Annual Meeting, Abstract 102",102,2018,
29196463,PubMed,"Strickler et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29196463
27589690,PubMed,"Billant et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27589690
23252872,PubMed,"Nakayama et al., 2012",,2012,https://pubmed.ncbi.nlm.nih.gov/23252872
24124145,PubMed,"Fritchie et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24124145
29789510,PubMed,"Bahougne et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29789510
29662268,PubMed,"Igaki et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29662268
20543203,PubMed,"Pérez et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20543203
23817572,PubMed,"Jones et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23817572
30718506,PubMed,"Xue et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30718506
20008640,PubMed,"Roth et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20008640
21502544,PubMed,"Van Cutsem et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21502544
21641636,PubMed,"Maughan et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21641636
24112392,PubMed,"Clancy et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24112392
23538418,PubMed,"Hanel et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23538418
11051239,PubMed,"Alsner et al., 2000",,2000,https://pubmed.ncbi.nlm.nih.gov/11051239
30683736,PubMed,"Hedberg et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30683736
29948154,PubMed,"Yang et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29948154
28595259,PubMed,"Alvi et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28595259
29156677,PubMed,"Jain et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/29156677
21610142,PubMed,"Hawkins et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21610142
23583981,PubMed,"Zhang et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23583981
26681761,PubMed,"Duployez et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26681761
20018760,PubMed,"Yoda et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20018760
21343334,PubMed,"Monti et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21343334
24045412,PubMed,"Carvalho et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/24045412
20139093,PubMed,"Harvey et al., 2010",,2010,https://pubmed.ncbi.nlm.nih.gov/20139093
24215620,PubMed,"Masuzawa et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24215620
29223982,PubMed,"Cheng et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/29223982
21391972,PubMed,"Ernst et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21391972
168986,ASCO,"Scott Kopetz, 2019, Gastrointestinal Cancers Symposium, Abstract 688",688,2019,
160559,ASCO,"Arlene O. Siefker-Radtke, 2018, ASCO Annual Meeting, Abstract 4503",4503,2018,
169315,ASCO,"Zev A. Wainberg, 2019, Gastrointestinal Cancers Symposium, Abstract 187",187,2019,
160289,ASCO,"Enriqueta Felip, 2018, ASCO Annual Meeting, Abstract 9016",9016,2018,
30345884,PubMed,"Moore et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30345884
29860938,PubMed,"DiNardo et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29860938
30980071,PubMed,"Shaw et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30980071
28645776,PubMed,"Perl et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28645776
28602779,PubMed,"Shaw et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28602779
30413378,PubMed,"Solomon et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30413378
29573941,PubMed,"Dummer et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29573941
30487223,PubMed,"Li et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30487223
30643249,PubMed,"Gu et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30643249
30938769,PubMed,"Yenamandra et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30938769
27259011,PubMed,"Agaram et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27259011
158598,ASCO,"Tareq Al Baghdadi, 2018, ASCO Annual Meeting, Abstract 2532",2532,2018,
30857956,PubMed,"Meric-Bernstam et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30857956
31091374,PubMed,"André et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31091374
31064887,PubMed,"Guan et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31064887
18974108,PubMed,"Jones et al., 2008",,2008,https://pubmed.ncbi.nlm.nih.gov/18974108
30420614,PubMed,"Mazzaferro et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30420614
30807234,PubMed,"Turner et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30807234
147167,ASCO,"Scott Kopetz, 2017, ASCO Annual Meeting, Abstract 3505",3505,2017,
28787259,PubMed,"Mossé et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28787259
28958502,PubMed,"Wu et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28958502
30044693,PubMed,"Yeoh et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30044693
21482694,PubMed,"Gozgit et al., 2011",,2011,https://pubmed.ncbi.nlm.nih.gov/21482694
19129520,PubMed,"Mullighan et al., 2009",,2009,https://pubmed.ncbi.nlm.nih.gov/19129520
31157963,PubMed,"Golan et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31157963
28002790,PubMed,"Selt et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28002790
25335741,PubMed,"Jia et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25335741
30204247,PubMed,"DuBois et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30204247
29054983,PubMed,"Couts et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29054983
31340094,PubMed,"Loriot et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31340094
17363498,PubMed,"Wong et al., 2007",,2007,https://pubmed.ncbi.nlm.nih.gov/17363498
174591,ASCO,"Eugene R Ahn, 2019, ASCO Annual Meeting, Abstract 9041",9041,2019,
174406,ASCO,"Paul K. Paik, 2019, ASCO Annual Meeting, Abstract 9085",9085,2019,
31300360,PubMed,"Lowery et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31300360
173496,ASCO,"Sehhoon Park, 2019, ASCO Annual Meeting, Abstract 8514",8514,2019,
24335498,PubMed,"Thol et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24335498
29538669,PubMed,"Pietrantonio et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29538669
26633560,PubMed,"Amatu et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26633560
30171048,PubMed,"Davare et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30171048
31151904,PubMed,"Fangusaro et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31151904
25193991,PubMed,"Soria et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25193991
31068372,PubMed,"Jones et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31068372
30624546,PubMed,"Hong et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/30624546
31391294,PubMed,"Chu et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31391294
31395785,PubMed,"Boettcher et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31395785
27815723,PubMed,"Zhang et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/27815723
31399568,PubMed,"Katayama et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31399568
25669829,PubMed,"Fu et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/25669829
29507076,PubMed,"Tran et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29507076
28783719,PubMed,"Yao et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28783719
28972961,PubMed,"Shinozaki et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28972961
29941343,PubMed,"Yang et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29941343
177193,ASCO,"Kyriakos P. Papadopoulos, 2019, ASCO Annual Meeting, Abstract TPS3161",0,2019,
31513482,PubMed,"Donadieu et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31513482
31086949,PubMed,"Hastings et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31086949
172409,ASCO,"Isabel Arrillaga, 2019, ASCO Annual Meeting, Abstract 3005",3005,2019,
31208370,PubMed,"Fang et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31208370
31566309,PubMed,"Kopetz et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31566309
15035987,PubMed,"Wan et al., 2004",,2004,https://pubmed.ncbi.nlm.nih.gov/15035987
31580757,PubMed,"Menzer et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31580757
31575541,PubMed,"Kim et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31575541
31453370,PubMed,"Yarlagadda et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31453370
123413,ASCO,"Alexander E. Drilon, 2016, ASCO Annual Meeting, Abstract 108",108,2016,
26892698,PubMed,"Mahjoubi et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26892698
7759077,PubMed,"Brauch et al., 1995",,1995,https://pubmed.ncbi.nlm.nih.gov/7759077
31047804,PubMed,"Shitara et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31047804
27894077,PubMed,"Boer et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/27894077
24367893,PubMed,"Tomita et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24367893
25452114,PubMed,"Long et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/25452114
28278724,PubMed,"Mu et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28278724
28408464,PubMed,"Reshmi et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28408464
27525386,PubMed,"Sherman et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27525386
32043779,PubMed,"Valiakhmetova et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/32043779
31615936,PubMed,"Zhu et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/31615936
31665578,PubMed,"Perl et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31665578
29903880,PubMed,"Aguirre et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29903880
31010895,PubMed,"Isaacson et al., 2019",,2019,https://pubmed.ncbi.nlm.nih.gov/31010895
11433531,PubMed,"Petronzelli et al., 2001",,2001,https://pubmed.ncbi.nlm.nih.gov/11433531
27125982,PubMed,"Perwein et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/27125982
23960186,PubMed,"Mullen et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23960186
31871216,PubMed,"Majounie et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/31871216
30339198,PubMed,"Zhu et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/30339198
29408328,PubMed,"Bortolozzi et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/29408328
28903422,PubMed,"Li et al., 2017",,2017,https://pubmed.ncbi.nlm.nih.gov/28903422
26296355,PubMed,"Leto et al., 2015",,2015,https://pubmed.ncbi.nlm.nih.gov/26296355
24302556,PubMed,"Malchers et al., 2014",,2014,https://pubmed.ncbi.nlm.nih.gov/24302556
23377183,PubMed,"Meyer et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23377183
23786770,PubMed,"Liao et al., 2013",,2013,https://pubmed.ncbi.nlm.nih.gov/23786770
31372595,PubMed,"Newton et al., 2018",,2018,https://pubmed.ncbi.nlm.nih.gov/31372595
31924734,PubMed,"Johnson et al., 2020",,2020,https://pubmed.ncbi.nlm.nih.gov/31924734
26870817,PubMed,"Katayama et al., 2016",,2016,https://pubmed.ncbi.nlm.nih.gov/26870817
