candidate_id,pmid,predicate,intervention,direction,sibling_drug_count,evidence_record_ids
GCA-bc771ef248b54de9b5a513c2,20619739,associated_with_resistance_to,IRINOTECAN HYDROCHLORIDE,Resistance,2,evidence:4463
GCA-b74439273c746349a047b281,20619739,associated_with_resistance_to,CETUXIMAB,Resistance,3,evidence:4464
GCA-9e6555b8a0fa06088fe71224,20619739,associated_with_resistance_to,OXALIPLATIN,Resistance,3,evidence:4464
GCA-5d8c94fd3ecef62d8dec35f1,20619739,associated_with_resistance_to,FLUOROURACIL,Resistance,3,evidence:4464
GCA-bbf48b1f3ca7e14b4386497d,20619739,associated_with_resistance_to,FLUOROURACIL,Resistance,3,evidence:4467
GCA-9ae77309df11bbcf7e688156,20619739,associated_with_resistance_to,CETUXIMAB,Resistance,3,evidence:4467
GCA-e658809b54789feb919b80fa,20619739,associated_with_resistance_to,OXALIPLATIN,Resistance,3,evidence:4467
GCA-bd21df934cfdc99bd62c6e49,19147750,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4468
GCA-415336a03bfe1894a119686f,26989027,associated_with_resistance_to,CETUXIMAB,Resistance,2,evidence:4472
GCA-be61f40e8a2b1e913d0e9739,26989027,associated_with_resistance_to,IRINOTECAN HYDROCHLORIDE,Resistance,2,evidence:4472
GCA-996c0d51fc19ad107e497f1f,21865346,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4475
GCA-f161199de4a7023b7371eb4e,26582647,associated_with_resistance_to,AXITINIB,Resistance,1,evidence:4477
GCA-b0778ae52d180a5f0bdb8a8d,21865346,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4478
GCA-0a541d016e79d62d342973a9,22371878,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4480
GCA-de6e4c000f9e830fd88ae876,17264298,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4481
GCA-0c7d6e4511d7abe5a289f8d5,19779040,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4482
GCA-dd6fe07aadef00052921e09f,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4483
GCA-8447904d967d484607d94e68,21865346,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4486
GCA-672f167975e77169042dbc0b,27364904,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,1,evidence:4487
GCA-6ef44cbe5d733d1e7acf2b8f,18287029,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:4488
GCA-6145a14e3df34abf1a2b746d,20551065,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:4489
GCA-ab949c667715242dbb5a950e,24353160,associated_with_resistance_to,ERLOTINIB,Resistance,1,evidence:4493
GCA-6009d70009ded38edfdc8d5c,24353160,associated_with_resistance_to,ERLOTINIB,Resistance,1,evidence:4494
GCA-ffccf42f87c8babf20c91f36,19147750,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4495
GCA-855316171397a1281ed57b7a,19147750,associated_with_resistance_to,ERLOTINIB,Resistance,1,evidence:4496
GCA-fb743ebcd0aced5f3e6ff305,24353160,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4497
GCA-0db22874c72146ed1b4568b9,24265155,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:4498
GCA-f77bd4cf34b31106b644e775,17177598,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4500
GCA-69b81b2b3ded7a9ea9e7ec6f,26243863,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:4519
GCA-a53fcae09fb98782adf634e9,24265155,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:4521
GCA-48c2e6587adcb6aad21475f0,25686603,associated_with_resistance_to,AXITINIB,Resistance,1,evidence:4525
GCA-61fa440de5356d6575e0f2df,19779040,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4527
GCA-4baff142a254ae89c0a46e2e,25686603,associated_with_resistance_to,AXITINIB,Resistance,1,evidence:4529
GCA-a97662bc73a2c1982f2d8c54,21865346,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4530
GCA-30853c2128f74e4257b7c5a9,22371878,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4531
GCA-2aa4d9f38ee624845f9436cf,19779040,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4532
GCA-5f4e381aa1246238761047ac,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4533
GCA-c2e1297ac95b459bd1db70d4,25686603,associated_with_resistance_to,AXITINIB,Resistance,1,evidence:4534
GCA-94094fabe8ed578c2092528f,25686603,associated_with_resistance_to,AXITINIB,Resistance,1,evidence:4535
GCA-1cb46af07a053db6ab9682b8,26582647,associated_with_sensitivity_to,AXITINIB,Sensitivity/Response,1,evidence:4537
GCA-332d83374a1f3a1bf698965c,22371878,associated_with_sensitivity_to,BOSUTINIB,Reduced Sensitivity,1,evidence:4538
GCA-617b6d2b91a03e795b6c9f96,19779040,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4540
GCA-a7e509e9878cdb74a6fc9f96,27485109,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4541
GCA-d34e562f7d225a26eaa3636d,19779040,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4543
GCA-d6b4fccea7be8288f541a881,22371878,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4545
GCA-58f1a3f6f37c4470739e28c4,21865346,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4546
GCA-51cc4ee600a33893c9bdecdb,21865346,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4549
GCA-799b9eb2187fa135ecc5cce9,21865346,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4551
GCA-e5a47d1720cd3f7a8bca4ba9,22371878,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4552
GCA-35b03987a4c1bdf8ec2a8c6f,21865346,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4554
GCA-7efd559383097a617e255bde,21865346,associated_with_sensitivity_to,BOSUTINIB,Sensitivity/Response,1,evidence:4559
GCA-246b7c4e25f66c00a3068a6f,19075254,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,1,evidence:4561
GCA-660915f08b0519cb21ff3068,21865346,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4563
GCA-63cbc9902772dde674999d7a,21865346,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4565
GCA-360908b0ff1e3aea144b00ca,22371878,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4567
GCA-0d170f3cd7918dd7e4aa4123,21865346,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4568
GCA-a0c3991c6b47308a3fad2cd6,19779040,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4571
GCA-a61451536e3802cf882fdb96,25239608,associated_with_sensitivity_to,SUNITINIB,Sensitivity/Response,3,evidence:4583
GCA-e442cc3ee84cae6db30dc82d,25239608,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,3,evidence:4583
GCA-0bdfb021f256e63b3cdbe260,25239608,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,3,evidence:4583
GCA-9d3ef62dcfe888a8f4d3bad8,25239608,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,3,evidence:4594
GCA-ff654f28e6ec946791724c5b,25239608,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,3,evidence:4594
GCA-6516db2f5787000de91af1fd,25239608,associated_with_sensitivity_to,SUNITINIB,Sensitivity/Response,3,evidence:4594
GCA-8ade752ea352b96e1b5af1a4,18955458,associated_with_resistance_to,SUNITINIB,Resistance,1,evidence:4597
GCA-3c2a55265e5cc1ecf8a606c8,27045755,associated_with_resistance_to,CRIZOTINIB,Resistance,1,evidence:4620
GCA-272d3d2271bee75df1fc15f7,23415752,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,1,evidence:4623
GCA-0182fda07f8baf4cb36481f2,25239608,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,2,evidence:4630
GCA-a0db6bc009c7d04ebcbb27f7,25239608,associated_with_sensitivity_to,PONATINIB,Sensitivity/Response,2,evidence:4630
GCA-30c9a82b06ecfc6465e16c54,25239608,associated_with_resistance_to,SUNITINIB,Resistance,2,evidence:4631
GCA-99cca853fbf2a9f229b3f254,25239608,associated_with_resistance_to,IMATINIB,Resistance,2,evidence:4631
GCA-cc151a5bd061cc443c6be0c2,23371856,associated_with_resistance_to,ERLOTINIB,Resistance,1,evidence:4643
GCA-94d6f1543a451b2c3b88d869,22895145,associated_with_resistance_to,ERLOTINIB,Resistance,1,evidence:4650
GCA-0d2000884f1469843a16b623,25759020,associated_with_resistance_to,VISMODEGIB,Resistance,1,evidence:4653
GCA-c62ff45a744a12943ffe1252,26822128,associated_with_resistance_to,VISMODEGIB,Resistance,1,evidence:4654
GCA-11060e7f804c3c64d15974e5,20942962,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4655
GCA-0693d636097df238e8d6b832,20942962,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4656
GCA-b653edbffefff95f5dbe3b03,20942962,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4657
GCA-37f7f36c254f22ed167bc96b,20942962,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4658
GCA-f3a830a38a345d7298759f40,20942962,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4659
GCA-41c85263b91161bcab67d856,24353160,associated_with_resistance_to,ERLOTINIB,Resistance,1,evidence:4665
GCA-e17c95c3695ac3dbd8cb2293,15329413,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4667
GCA-3c019d2d784794efd3362264,21531810,associated_with_sensitivity_to,GEFITINIB,Sensitivity/Response,1,evidence:4669
GCA-d46128a3148d614235736b6e,16775234,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,1,evidence:4692
GCA-d8640c93c05ee9ed2c66d5a5,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4702
GCA-c4d99fd80486451f503c0def,17264298,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4704
GCA-2ca85404f68a3e4a0cb3e7e6,16775234,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,1,evidence:4706
GCA-22fa8299191ede2dc514ffb1,17264298,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4710
GCA-dafac833efc158ba0a29f200,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4711
GCA-fc871cd1d6ec964e9708417e,16775234,associated_with_resistance_to,DASATINIB,Resistance,1,evidence:4718
GCA-2bad8eee4872176e734bddc7,22180495,associated_with_sensitivity_to,VEMURAFENIB,Sensitivity/Response,1,evidence:4729
GCA-28baaa77a4eaf26968f3ee18,21531810,associated_with_sensitivity_to,GEFITINIB,Sensitivity/Response,2,evidence:4755
GCA-44ebbc0fa93ec47050392139,21531810,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,2,evidence:4755
GCA-0e6989e44d30deb0f27e2989,21531810,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,2,evidence:4759
GCA-d5f90986e91c4bf2751f4292,21531810,associated_with_sensitivity_to,GEFITINIB,Sensitivity/Response,2,evidence:4759
GCA-5e087028bd4a9c3db14872d0,21531810,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,2,evidence:4762
GCA-ffa85fb77717cceb9eeebc9e,21531810,associated_with_sensitivity_to,GEFITINIB,Sensitivity/Response,2,evidence:4762
GCA-0c6bccd86ca58caf6ea20e72,27566387,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4766
GCA-43c0c31096d61d3082497df6,22371878,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4768
GCA-8f62b48881e631e66a78ab9f,22371878,associated_with_resistance_to,BOSUTINIB,Resistance,1,evidence:4769
GCA-45d6d05687cab904356e7aeb,25765070,associated_with_sensitivity_to,PEMBROLIZUMAB,Sensitivity/Response,1,evidence:4776
GCA-2e8038c9b1b0dff372485dae,25765070,associated_with_sensitivity_to,PEMBROLIZUMAB,Sensitivity/Response,1,evidence:4777
GCA-b2ef1d4c25697541c3c4eb47,24265155,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:4783
GCA-401b2fa88fc79c041f4e98a1,24265155,associated_with_resistance_to,VEMURAFENIB,Resistance,1,evidence:4784
GCA-0a6bfd57a30c92f885572340,25666295,associated_with_resistance_to,CETUXIMAB,Resistance,1,evidence:4785
GCA-a6500ddeff4aad4daf9c3114,25769807,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,1,evidence:4786
GCA-9618ce698a9f77c0f98d59a5,26758680,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,1,evidence:4787
GCA-10584c6403f84f97cf77e3f4,26758680,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,1,evidence:4788
GCA-714df09c4b89816a7a028232,25317746,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,2,evidence:4791
GCA-16386aaaff9c8f22931c42c5,25317746,associated_with_sensitivity_to,IMATINIB,Sensitivity/Response,2,evidence:4791
GCA-f315b5ade0826ad3d7021684,24353160,associated_with_resistance_to,ERLOTINIB,Resistance,1,evidence:4799
GCA-25fa905ac5b0f859453a3cc7,24353160,associated_with_resistance_to,ERLOTINIB,Resistance,1,evidence:4800
GCA-d6733e25bb8d660658791c0e,24353160,associated_with_resistance_to,ERLOTINIB,Resistance,1,evidence:4801
GCA-8d69023d66740e458cd0d789,24353160,associated_with_resistance_to,ERLOTINIB,Resistance,1,evidence:4802
GCA-9aae0e2b643c6be82bba1613,24353160,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4803
GCA-9f37c9b963a1194ae7b5d50b,28978004,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,2,evidence:4814
GCA-0664f64cec3b3ba3a2d41320,28978004,associated_with_sensitivity_to,LETROZOLE,Sensitivity/Response,2,evidence:4814
GCA-b425898e0b15f545f04b83c2,27433843,associated_with_resistance_to,PEMBROLIZUMAB,Resistance,1,evidence:4825
GCA-dec1cc08fd3b410f6d8473f9,27364904,associated_with_sensitivity_to,DASATINIB,Sensitivity/Response,1,evidence:4826
GCA-d849e9219890acfaefc01365,28103578,associated_with_sensitivity_to,ANTI-VEGF MONOCLONAL ANTIBODY,Sensitivity/Response,1,evidence:4832
GCA-b9a04a849ea3be46882a3799,28193778,associated_with_sensitivity_to,ENASIDENIB,Sensitivity/Response,1,evidence:4833
GCA-b926e8220da4400c523d1692,28475456,associated_with_sensitivity_to,BRIGATINIB,Sensitivity/Response,1,evidence:4835
GCA-332ae4401576efaab0226548,28242752,associated_with_sensitivity_to,TALAZOPARIB,Sensitivity/Response,1,evidence:4838
GCA-06831d156ba6dfe832213856,28242752,associated_with_sensitivity_to,TALAZOPARIB,Sensitivity/Response,1,evidence:4839
GCA-7e280eaab05f30ab60794c7d,27124835,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,1,evidence:4841
GCA-61f1468d249ff16fe11eba0a,27217383,associated_with_sensitivity_to,ABEMACICLIB,Sensitivity/Response,1,evidence:4842
GCA-f450ba3f35ae51ace80d1c64,27803005,associated_with_sensitivity_to,VANDETANIB,Sensitivity/Response,1,evidence:4848
GCA-dbe98aba2c212858513a7ebe,27825616,associated_with_sensitivity_to,VANDETANIB,Sensitivity/Response,1,evidence:4849
GCA-ae5d352fc08f4ad3956a29b1,27544060,associated_with_sensitivity_to,ALECTINIB HYDROCHLORIDE,Sensitivity/Response,1,evidence:4850
GCA-3ba1cd1a573f5e84c4b0e563,28472902,associated_with_sensitivity_to,ATEZOLIZUMAB,Sensitivity/Response,5,evidence:4857
GCA-07174cf02d13270891b77eda,28472902,associated_with_sensitivity_to,DURVALUMAB,Sensitivity/Response,5,evidence:4857
GCA-aba08aab9808702bc7707afc,28472902,associated_with_sensitivity_to,PEMBROLIZUMAB,Sensitivity/Response,5,evidence:4857
GCA-aba2ff62741d0a548abcc7fd,28472902,associated_with_sensitivity_to,AVELUMAB,Sensitivity/Response,5,evidence:4857
GCA-04a998c29810f4d187116acb,28472902,associated_with_sensitivity_to,NIVOLUMAB,Sensitivity/Response,5,evidence:4857
GCA-38db1987bab19ccc6be1aaae,28586279,associated_with_sensitivity_to,ALECTINIB HYDROCHLORIDE,Sensitivity/Response,2,evidence:4858
GCA-6491cb03659a44fd2319677e,28586279,associated_with_sensitivity_to,CRIZOTINIB,Sensitivity/Response,2,evidence:4858
GCA-8b0ef475e6d2f252252ffc18,26768165,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,2,evidence:4859
GCA-04102f25a2960fe7b5ae36db,26768165,associated_with_sensitivity_to,DACOMITINIB,Sensitivity/Response,2,evidence:4859
GCA-62afceaea6dca49c8b05692d,26768165,associated_with_sensitivity_to,DACOMITINIB,Sensitivity/Response,1,evidence:4860
GCA-63203ec2f0d25161f7566ef1,26324363,associated_with_sensitivity_to,ERDAFITINIB,Sensitivity/Response,1,evidence:4861
GCA-ef447bdae2563e138ba6fbd1,27876675,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:4862
GCA-346defe7743d1d385d4ccbad,28525386,associated_with_sensitivity_to,NIVOLUMAB,Sensitivity/Response,2,evidence:4863
GCA-ddfbb4856e3301dfa6025b5d,28525386,associated_with_sensitivity_to,ATEZOLIZUMAB,Sensitivity/Response,2,evidence:4863
GCA-5e1885b769936a1684b95c25,26666244,associated_with_sensitivity_to,CETUXIMAB,Sensitivity/Response,2,evidence:4866
GCA-08cad665a31ad5ec961ae233,26666244,associated_with_sensitivity_to,SELUMETINIB SULFATE,Sensitivity/Response,2,evidence:4866
GCA-ae9db8131991a819fc2a311a,25722381,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:4867
GCA-dc06c73d0113b4e79cb6280f,26802155,associated_with_sensitivity_to,SELUMETINIB SULFATE,Sensitivity/Response,2,evidence:4868
GCA-077c577087c353cc2b35dbd3,26802155,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,2,evidence:4868
GCA-9604357967824e7ad5c83a3b,27167191,associated_with_sensitivity_to,BINIMETINIB,Sensitivity/Response,2,evidence:4869
GCA-177064cfa1f9d7db20b2b15b,27167191,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,2,evidence:4869
GCA-45c8aafe9feb2d7c375f9ce2,27998968,associated_with_sensitivity_to,PD173074,Sensitivity/Response,2,evidence:4871
GCA-b1f3b660fcca206a5d567f37,27998968,associated_with_sensitivity_to,INFIGRATINIB,Sensitivity/Response,2,evidence:4871
GCA-2bc3240c38db0e0559d2d7df,26528855,associated_with_sensitivity_to,PALBOCICLIB,Sensitivity/Response,1,evidence:4872
GCA-73e68bda5f69edb5c69c0ac2,28490518,associated_with_sensitivity_to,CISPLATIN,Sensitivity/Response,3,evidence:4874
GCA-b0a157e1169058bb066f7c29,28490518,associated_with_sensitivity_to,PREXASERTIB,Sensitivity/Response,3,evidence:4874
GCA-95ef85670e3581e6955cee4e,28490518,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,3,evidence:4874
GCA-5617e934931db3d3784eccfe,28242752,associated_with_sensitivity_to,TALAZOPARIB,Sensitivity/Response,1,evidence:4875
GCA-c186b1211d236a77072e261d,28242752,associated_with_sensitivity_to,TALAZOPARIB,Sensitivity/Response,1,evidence:4876
GCA-1471cbb8dd6d84ffbed96054,12748244,associated_with_sensitivity_to,GEFITINIB,Sensitivity/Response,1,evidence:4877
GCA-c6f1db4471228577d6468f2a,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4879
GCA-61cd41f600465685612cc2b5,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4880
GCA-bf3aa7b16d7e6de7b9e422a3,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4881
GCA-4cdd14e7c7cd27d226896b80,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4882
GCA-d07794a3674fdff75cbeb441,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4883
GCA-cf4061589e167f9e02d76ab9,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4884
GCA-a765bfc6ce2013fb0c70c79a,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4885
GCA-078ac6268ee16aa39afcfd29,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4886
GCA-55f5db995001b3de9664336f,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4887
GCA-21d387b084f19bb215eb23c2,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4888
GCA-c27d5fb1a60912b5869623d9,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4889
GCA-526619e173313039d6b5f8d1,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4890
GCA-013b8e1875f70e5a8d3ec263,25730903,associated_with_resistance_to,MDM2 INHIBITOR AMGMDS3,Resistance,1,evidence:4891
GCA-7f7473135f66a11432ea61e7,24933606,associated_with_sensitivity_to,TRAMETINIB,Sensitivity/Response,1,evidence:4905
GCA-e3ce7132df454596fdcd9692,15118073,associated_with_sensitivity_to,GEFITINIB,Sensitivity/Response,1,evidence:4931
GCA-da3ae9075a211ebaa9d8e812,27626067,associated_with_sensitivity_to,TRASTUZUMAB,Sensitivity/Response,2,evidence:4955
GCA-4ad4892b1674e4c2805d7038,27626067,associated_with_sensitivity_to,FLUOROURACIL,Sensitivity/Response,2,evidence:4955
GCA-8eab8071df72d24d2d7c8239,26209642,associated_with_sensitivity_to,ERLOTINIB,Sensitivity/Response,1,evidence:4996
GCA-e901726131848f22e7a64715,28588020,associated_with_sensitivity_to,ENASIDENIB,Sensitivity/Response,1,evidence:5069
GCA-0fb1480ad3effe92238372af,26282658,associated_with_sensitivity_to,OLAPARIB,Sensitivity/Response,2,evidence:5215
